Internship_id,Intrnship_Title,Attribute,Skills
A136,HR Intern,Technical Skills,Resume Screening
A136,HR Intern,Soft Skills,Communication
A136,HR Intern,Soft Skills,Eagerness to Learn
A136,HR Intern,Soft Skills,Organization
A136,HR Intern,Soft Skills,Multitasking
A136,HR Intern,Soft Skills,Attention to Detail
A136,HR Intern,Soft Skills,Teamwork
A136,HR Intern,HR Tools,LinkedIn Recruiter
A136,HR Intern,HR Tools,Naukri
A136,HR Intern,HR Tools,Internshala
A136,HR Intern,HR Tools,ATS (basic)
A136,HR Intern,HR Tools,Google Workspace
A136,HR Intern,HR Tools,Canva
A137,HR Intern,Technical Skills,MS Excel
A137,HR Intern,Technical Skills,Google Sheets
A137,HR Intern,Technical Skills,LinkedIn
A137,HR Intern,Technical Skills,Job Portals
A137,HR Intern,Technical Skills,Boolean Search (basic)
A137,HR Intern,Technical Skills,Resume Screening
A137,HR Intern,Soft Skills,Communication
A137,HR Intern,Soft Skills,Eagerness to Learn
A137,HR Intern,Soft Skills,Organization
A137,HR Intern,Soft Skills,Multitasking
A137,HR Intern,Soft Skills,Attention to Detail
A137,HR Intern,Soft Skills,Teamwork
A137,HR Intern,HR Tools,LinkedIn Recruiter
A137,HR Intern,HR Tools,Naukri
A137,HR Intern,HR Tools,Internshala
A137,HR Intern,HR Tools,ATS (basic)
A137,HR Intern,HR Tools,Google Workspace
A137,HR Intern,HR Tools,Canva
A138,HR Intern,Technical Skills,MS Excel
A138,HR Intern,Technical Skills,Google Sheets
A138,HR Intern,Technical Skills,LinkedIn
A138,HR Intern,Technical Skills,Job Portals
A138,HR Intern,Technical Skills,Boolean Search (basic)
A138,HR Intern,Technical Skills,Resume Screening
A138,HR Intern,Soft Skills,Communication
A138,HR Intern,Soft Skills,Eagerness to Learn
A138,HR Intern,Soft Skills,Organization
A138,HR Intern,Soft Skills,Multitasking
A138,HR Intern,Soft Skills,Attention to Detail
A138,HR Intern,Soft Skills,Teamwork
A138,HR Intern,HR Tools,LinkedIn Recruiter
A138,HR Intern,HR Tools,Naukri
A138,HR Intern,HR Tools,Internshala
A138,HR Intern,HR Tools,ATS (basic)
A138,HR Intern,HR Tools,Google Workspace
A138,HR Intern,HR Tools,Canva
A139,HR Intern,Technical Skills,MS Excel
A139,HR Intern,Technical Skills,Google Sheets
A139,HR Intern,Technical Skills,LinkedIn
A139,HR Intern,Technical Skills,Job Portals
A139,HR Intern,Technical Skills,Boolean Search (basic)
A139,HR Intern,Technical Skills,Resume Screening
A139,HR Intern,Soft Skills,Communication
A139,HR Intern,Soft Skills,Eagerness to Learn
A139,HR Intern,Soft Skills,Organization
A139,HR Intern,Soft Skills,Multitasking
A139,HR Intern,Soft Skills,Attention to Detail
A139,HR Intern,Soft Skills,Teamwork
A139,HR Intern,HR Tools,LinkedIn Recruiter
A139,HR Intern,HR Tools,Naukri
A139,HR Intern,HR Tools,Internshala
A139,HR Intern,HR Tools,ATS (basic)
A139,HR Intern,HR Tools,Google Workspace
A139,HR Intern,HR Tools,Canva
A140,HR Recruiter Intern,Technical Skills,MS Excel
A140,HR Recruiter Intern,Technical Skills,Google Sheets
A140,HR Recruiter Intern,Technical Skills,LinkedIn
A140,HR Recruiter Intern,Technical Skills,Job Portals
A140,HR Recruiter Intern,Technical Skills,Boolean Search (basic)
A140,HR Recruiter Intern,Technical Skills,Resume Screening
A140,HR Recruiter Intern,Soft Skills,Communication
A140,HR Recruiter Intern,Soft Skills,Eagerness to Learn
A140,HR Recruiter Intern,Soft Skills,Organization
A140,HR Recruiter Intern,Soft Skills,Multitasking
A140,HR Recruiter Intern,Soft Skills,Attention to Detail
A140,HR Recruiter Intern,Soft Skills,Teamwork
A140,HR Recruiter Intern,HR Tools,LinkedIn Recruiter
A140,HR Recruiter Intern,HR Tools,Naukri
A140,HR Recruiter Intern,HR Tools,Internshala
A140,HR Recruiter Intern,HR Tools,ATS (basic)
A140,HR Recruiter Intern,HR Tools,Google Workspace
A140,HR Recruiter Intern,HR Tools,Canva
A141,HR Recruiter Intern,Technical Skills,MS Excel
A141,HR Recruiter Intern,Technical Skills,Google Sheets
A141,HR Recruiter Intern,Technical Skills,LinkedIn
A141,HR Recruiter Intern,Technical Skills,Job Portals
A141,HR Recruiter Intern,Technical Skills,Boolean Search (basic)
A141,HR Recruiter Intern,Technical Skills,Resume Screening
A141,HR Recruiter Intern,Soft Skills,Communication
A141,HR Recruiter Intern,Soft Skills,Eagerness to Learn
A141,HR Recruiter Intern,Soft Skills,Organization
A141,HR Recruiter Intern,Soft Skills,Multitasking
A141,HR Recruiter Intern,Soft Skills,Attention to Detail
A141,HR Recruiter Intern,Soft Skills,Teamwork
A141,HR Recruiter Intern,HR Tools,LinkedIn Recruiter
A141,HR Recruiter Intern,HR Tools,Naukri
A141,HR Recruiter Intern,HR Tools,Internshala
A141,HR Recruiter Intern,HR Tools,ATS (basic)
A141,HR Recruiter Intern,HR Tools,Google Workspace
A141,HR Recruiter Intern,HR Tools,Canva
A142,Talent Acquisition Intern,Technical Skills,MS Excel
A142,Talent Acquisition Intern,Technical Skills,Google Sheets
A142,Talent Acquisition Intern,Technical Skills,Boolean Search
A142,Talent Acquisition Intern,Technical Skills,Job Portals
A142,Talent Acquisition Intern,Technical Skills,Candidate Database Management
A142,Talent Acquisition Intern,Technical Skills,LinkedIn Sourcing
A142,Talent Acquisition Intern,Soft Skills,Communication
A142,Talent Acquisition Intern,Soft Skills,Interpersonal Skills
A142,Talent Acquisition Intern,Soft Skills,Negotiation
A142,Talent Acquisition Intern,Soft Skills,Time Management
A142,Talent Acquisition Intern,Soft Skills,Attention to Detail
A142,Talent Acquisition Intern,Soft Skills,Networking
A142,Talent Acquisition Intern,Soft Skills,Screening & Interviewing
A142,Talent Acquisition Intern,HR Tools,LinkedIn Recruiter
A142,Talent Acquisition Intern,HR Tools,ATS (Greenhouse/Lever/Zoho Recruiter)
A142,Talent Acquisition Intern,HR Tools,Naukri
A142,Talent Acquisition Intern,HR Tools,Indeed
A142,Talent Acquisition Intern,HR Tools,Google Workspace
A143,Talent Acquisition Intern,Technical Skills,MS Excel
A143,Talent Acquisition Intern,Technical Skills,Google Sheets
A143,Talent Acquisition Intern,Technical Skills,Boolean Search
A143,Talent Acquisition Intern,Technical Skills,Job Portals
A143,Talent Acquisition Intern,Technical Skills,Candidate Database Management
A143,Talent Acquisition Intern,Technical Skills,LinkedIn Sourcing
A143,Talent Acquisition Intern,Soft Skills,Communication
A143,Talent Acquisition Intern,Soft Skills,Interpersonal Skills
A143,Talent Acquisition Intern,Soft Skills,Negotiation
A143,Talent Acquisition Intern,Soft Skills,Time Management
A143,Talent Acquisition Intern,Soft Skills,Attention to Detail
A143,Talent Acquisition Intern,Soft Skills,Networking
A143,Talent Acquisition Intern,Soft Skills,Screening & Interviewing
A143,Talent Acquisition Intern,HR Tools,LinkedIn Recruiter
A143,Talent Acquisition Intern,HR Tools,ATS (Greenhouse/Lever/Zoho Recruiter)
A143,Talent Acquisition Intern,HR Tools,Naukri
A143,Talent Acquisition Intern,HR Tools,Indeed
A143,Talent Acquisition Intern,HR Tools,Google Workspace
A144,Talent Acquisition Intern,Technical Skills,MS Excel
A144,Talent Acquisition Intern,Technical Skills,Google Sheets
A144,Talent Acquisition Intern,Technical Skills,Boolean Search
A144,Talent Acquisition Intern,Technical Skills,Job Portals
A144,Talent Acquisition Intern,Technical Skills,Candidate Database Management
A144,Talent Acquisition Intern,Technical Skills,LinkedIn Sourcing
A144,Talent Acquisition Intern,Soft Skills,Communication
A144,Talent Acquisition Intern,Soft Skills,Interpersonal Skills
A144,Talent Acquisition Intern,Soft Skills,Negotiation
A144,Talent Acquisition Intern,Soft Skills,Time Management
A144,Talent Acquisition Intern,Soft Skills,Attention to Detail
A144,Talent Acquisition Intern,Soft Skills,Networking
A144,Talent Acquisition Intern,Soft Skills,Screening & Interviewing
A144,Talent Acquisition Intern,HR Tools,LinkedIn Recruiter
A144,Talent Acquisition Intern,HR Tools,ATS (Greenhouse/Lever/Zoho Recruiter)
A144,Talent Acquisition Intern,HR Tools,Naukri
A144,Talent Acquisition Intern,HR Tools,Indeed
A144,Talent Acquisition Intern,HR Tools,Google Workspace
A145,Talent Acquisition Intern,Technical Skills,MS Excel
A145,Talent Acquisition Intern,Technical Skills,Google Sheets
A145,Talent Acquisition Intern,Technical Skills,Boolean Search
A145,Talent Acquisition Intern,Technical Skills,Job Portals
A145,Talent Acquisition Intern,Technical Skills,Candidate Database Management
A145,Talent Acquisition Intern,Technical Skills,LinkedIn Sourcing
A145,Talent Acquisition Intern,Soft Skills,Communication
A145,Talent Acquisition Intern,Soft Skills,Interpersonal Skills
A145,Talent Acquisition Intern,Soft Skills,Negotiation
A145,Talent Acquisition Intern,Soft Skills,Time Management
A145,Talent Acquisition Intern,Soft Skills,Attention to Detail
A145,Talent Acquisition Intern,Soft Skills,Networking
A145,Talent Acquisition Intern,Soft Skills,Screening & Interviewing
A145,Talent Acquisition Intern,HR Tools,LinkedIn Recruiter
A145,Talent Acquisition Intern,HR Tools,ATS (Greenhouse/Lever/Zoho Recruiter)
A145,Talent Acquisition Intern,HR Tools,Naukri
A145,Talent Acquisition Intern,HR Tools,Indeed
A145,Talent Acquisition Intern,HR Tools,Google Workspace
A146,HR Recruiter Intern,Technical Skills,MS Excel
A146,HR Recruiter Intern,Technical Skills,Google Sheets
A146,HR Recruiter Intern,Technical Skills,LinkedIn
A146,HR Recruiter Intern,Technical Skills,Job Portals
A146,HR Recruiter Intern,Technical Skills,Boolean Search (basic)
A146,HR Recruiter Intern,Technical Skills,Resume Screening
A146,HR Recruiter Intern,Soft Skills,Communication
A146,HR Recruiter Intern,Soft Skills,Eagerness to Learn
A146,HR Recruiter Intern,Soft Skills,Organization
A146,HR Recruiter Intern,Soft Skills,Multitasking
A146,HR Recruiter Intern,Soft Skills,Attention to Detail
A146,HR Recruiter Intern,Soft Skills,Teamwork
A146,HR Recruiter Intern,HR Tools,LinkedIn Recruiter
A146,HR Recruiter Intern,HR Tools,Naukri
A146,HR Recruiter Intern,HR Tools,Internshala
A146,HR Recruiter Intern,HR Tools,ATS (basic)
A146,HR Recruiter Intern,HR Tools,Google Workspace
A146,HR Recruiter Intern,HR Tools,Canva
A147,HR Recruiter Intern,Technical Skills,MS Excel
A147,HR Recruiter Intern,Technical Skills,Google Sheets
A147,HR Recruiter Intern,Technical Skills,LinkedIn
A147,HR Recruiter Intern,Technical Skills,Job Portals
A147,HR Recruiter Intern,Technical Skills,Boolean Search (basic)
A147,HR Recruiter Intern,Technical Skills,Resume Screening
A147,HR Recruiter Intern,Soft Skills,Communication
A147,HR Recruiter Intern,Soft Skills,Eagerness to Learn
A147,HR Recruiter Intern,Soft Skills,Organization
A147,HR Recruiter Intern,Soft Skills,Multitasking
A147,HR Recruiter Intern,Soft Skills,Attention to Detail
A147,HR Recruiter Intern,Soft Skills,Teamwork
A147,HR Recruiter Intern,HR Tools,LinkedIn Recruiter
A147,HR Recruiter Intern,HR Tools,Naukri
A147,HR Recruiter Intern,HR Tools,Internshala
A147,HR Recruiter Intern,HR Tools,ATS (basic)
A147,HR Recruiter Intern,HR Tools,Google Workspace
A147,HR Recruiter Intern,HR Tools,Canva
A148,HR & Digital Marketing Intern,Technical Skills,MS Excel
A148,HR & Digital Marketing Intern,Technical Skills,Google Sheets
A148,HR & Digital Marketing Intern,Technical Skills,LinkedIn
A148,HR & Digital Marketing Intern,Technical Skills,Job Portals
A148,HR & Digital Marketing Intern,Technical Skills,Boolean Search (basic)
A148,HR & Digital Marketing Intern,Technical Skills,Resume Screening
A148,HR & Digital Marketing Intern,Soft Skills,Communication
A148,HR & Digital Marketing Intern,Soft Skills,Eagerness to Learn
A148,HR & Digital Marketing Intern,Soft Skills,Organization
A148,HR & Digital Marketing Intern,Soft Skills,Multitasking
A148,HR & Digital Marketing Intern,Soft Skills,Attention to Detail
A148,HR & Digital Marketing Intern,Soft Skills,Teamwork
A148,HR & Digital Marketing Intern,HR Tools,LinkedIn Recruiter
A148,HR & Digital Marketing Intern,HR Tools,Naukri
A148,HR & Digital Marketing Intern,HR Tools,Internshala
A148,HR & Digital Marketing Intern,HR Tools,ATS (basic)
A148,HR & Digital Marketing Intern,HR Tools,Google Workspace
A148,HR & Digital Marketing Intern,HR Tools,Canva
A149,HR & Digital Marketing Intern,Technical Skills,MS Excel
A149,HR & Digital Marketing Intern,Technical Skills,Google Sheets
A149,HR & Digital Marketing Intern,Technical Skills,LinkedIn
A149,HR & Digital Marketing Intern,Technical Skills,Job Portals
A149,HR & Digital Marketing Intern,Technical Skills,Boolean Search (basic)
A149,HR & Digital Marketing Intern,Technical Skills,Resume Screening
A149,HR & Digital Marketing Intern,Soft Skills,Communication
A149,HR & Digital Marketing Intern,Soft Skills,Eagerness to Learn
A149,HR & Digital Marketing Intern,Soft Skills,Organization
A149,HR & Digital Marketing Intern,Soft Skills,Multitasking
A149,HR & Digital Marketing Intern,Soft Skills,Attention to Detail
A149,HR & Digital Marketing Intern,Soft Skills,Teamwork
A149,HR & Digital Marketing Intern,HR Tools,LinkedIn Recruiter
A149,HR & Digital Marketing Intern,HR Tools,Naukri
A149,HR & Digital Marketing Intern,HR Tools,Internshala
A149,HR & Digital Marketing Intern,HR Tools,ATS (basic)
A149,HR & Digital Marketing Intern,HR Tools,Google Workspace
A149,HR & Digital Marketing Intern,HR Tools,Canva
A150,HR & Digital Marketing Intern,Technical Skills,MS Excel
A150,HR & Digital Marketing Intern,Technical Skills,Google Sheets
A150,HR & Digital Marketing Intern,Technical Skills,LinkedIn
A150,HR & Digital Marketing Intern,Technical Skills,Job Portals
A150,HR & Digital Marketing Intern,Technical Skills,Boolean Search (basic)
A150,HR & Digital Marketing Intern,Technical Skills,Resume Screening
A150,HR & Digital Marketing Intern,Soft Skills,Communication
A150,HR & Digital Marketing Intern,Soft Skills,Eagerness to Learn
A150,HR & Digital Marketing Intern,Soft Skills,Organization
A150,HR & Digital Marketing Intern,Soft Skills,Multitasking
A150,HR & Digital Marketing Intern,Soft Skills,Attention to Detail
A150,HR & Digital Marketing Intern,Soft Skills,Teamwork
A150,HR & Digital Marketing Intern,HR Tools,LinkedIn Recruiter
A150,HR & Digital Marketing Intern,HR Tools,Naukri
A150,HR & Digital Marketing Intern,HR Tools,Internshala
A150,HR & Digital Marketing Intern,HR Tools,ATS (basic)
A150,HR & Digital Marketing Intern,HR Tools,Google Workspace
A150,HR & Digital Marketing Intern,HR Tools,Canva
A151,HR Recruiter Intern,Technical Skills,MS Excel
A151,HR Recruiter Intern,Technical Skills,Google Sheets
A151,HR Recruiter Intern,Technical Skills,LinkedIn
A151,HR Recruiter Intern,Technical Skills,Job Portals
A151,HR Recruiter Intern,Technical Skills,Boolean Search (basic)
A151,HR Recruiter Intern,Technical Skills,Resume Screening
A151,HR Recruiter Intern,Soft Skills,Communication
A151,HR Recruiter Intern,Soft Skills,Eagerness to Learn
A151,HR Recruiter Intern,Soft Skills,Organization
A151,HR Recruiter Intern,Soft Skills,Multitasking
A151,HR Recruiter Intern,Soft Skills,Attention to Detail
A151,HR Recruiter Intern,Soft Skills,Teamwork
A151,HR Recruiter Intern,HR Tools,LinkedIn Recruiter
A151,HR Recruiter Intern,HR Tools,Naukri
A151,HR Recruiter Intern,HR Tools,Internshala
A151,HR Recruiter Intern,HR Tools,ATS (basic)
A151,HR Recruiter Intern,HR Tools,Google Workspace
A151,HR Recruiter Intern,HR Tools,Canva
A152,HR Intern,Technical Skills,MS Excel
A152,HR Intern,Technical Skills,Google Sheets
A152,HR Intern,Technical Skills,LinkedIn
A152,HR Intern,Technical Skills,Job Portals
A152,HR Intern,Technical Skills,Boolean Search (basic)
A152,HR Intern,Technical Skills,Resume Screening
A152,HR Intern,Soft Skills,Communication
A152,HR Intern,Soft Skills,Eagerness to Learn
A152,HR Intern,Soft Skills,Organization
A152,HR Intern,Soft Skills,Multitasking
A152,HR Intern,Soft Skills,Attention to Detail
A152,HR Intern,Soft Skills,Teamwork
A152,HR Intern,HR Tools,LinkedIn Recruiter
A152,HR Intern,HR Tools,Naukri
A152,HR Intern,HR Tools,Internshala
A152,HR Intern,HR Tools,ATS (basic)
A152,HR Intern,HR Tools,Google Workspace
A152,HR Intern,HR Tools,Canva
A153,HR Intern,Technical Skills,MS Excel
A153,HR Intern,Technical Skills,Google Sheets
A153,HR Intern,Technical Skills,LinkedIn
A153,HR Intern,Technical Skills,Job Portals
A153,HR Intern,Technical Skills,Boolean Search (basic)
A153,HR Intern,Technical Skills,Resume Screening
A153,HR Intern,Soft Skills,Communication
A153,HR Intern,Soft Skills,Eagerness to Learn
A153,HR Intern,Soft Skills,Organization
A153,HR Intern,Soft Skills,Multitasking
